x_body,0.0
y_body,0.3150391821180461
theta_body,0.0
theta_UL,-0.5235987825291507
theta_UR,0.5235987817195198
r_left,0.11950648975008459
r_right,0.1560408957594437
dx_body,9.240633952859373
dy_body,0.0
dtheta_body,-5.137085836620541
dtheta_UL,-40.36923629454542
dtheta_UR,46.929270348431594
dr_left,-2.683196796921225
dr_right,-3.5040303116087768
ddx_body,-2.1875439022407472
ddy_body,-43.59731494236019
ddtheta_body,-0.00017344461793766298
ddtheta_UL,-692.1329897908731
ddtheta_UR,787.22668567803
ddr_left,527.7464253444333
ddr_right,506.3600506622201
