node,x_body,y_body,theta_body,theta_ullA,theta_urlA,theta_lllA,theta_lrlA,theta_ullB,theta_urlB,theta_lllB,theta_lrlB,dx_body,dy_body,dtheta_body,dtheta_ullA,dtheta_urlA,dtheta_lllA,dtheta_lrlA,dtheta_ullB,dtheta_urlB,dtheta_lllB,dtheta_lrlB,ddx_body,ddy_body,ddtheta_body,ddtheta_ullA,ddtheta_urlA,ddtheta_lllA,ddtheta_lrlA,ddtheta_ullB,ddtheta_urlB,ddtheta_lllB,ddtheta_lrlB,Tau_leftA,Tau_rightA,Tau_leftB,Tau_rightB
10,0.7623936297976373,0.5156498397617023,-0.023758193508536137,0.0008303714138339924,0.7024142210803677,4.215179308210816,2.966160750669611,1.9516506636078643,3.1415256208089213,3.9042088485399327,1.8688299128278725,5.550523484779161,-1.14308896502026,0.3808627031876538,0.08102158113416182,0.02546361430368533,-0.030436015496573435,0.043970566071027846,-5.436299584878494,0.32556387010006416,6.094916238245373,-3.095059269483381,-0.4216348007863131,-8.67595146411962,0.41672386787927435,24.055140827557796,17.149516188282085,-7.158920785319206,-0.4387544607816599,59.007443939087935,-66.77428312132814,-131.99223970849664,60.604472824202595,0.7526175435309682,0.2139205965759901,0.13312030565758934,-1.017629268344261
11,0.8178184114080521,0.5033549538034172,-0.022759477517242502,0.008179435762705429,0.7072254596940485,4.2128998872681445,2.966624322402538,1.9082846179893238,3.1415715612441004,3.950046792662012,1.8451638491061446,5.542298714032803,-1.2294487890770274,0.0998683656191542,0.7348826410610648,0.4811082841776598,-0.22793471426026338,0.04635567240159331,-4.336464157021804,0.004593894778107104,4.583646004190443,-2.3665297493297386,-0.8224504455635976,-8.635702801289542,-28.09852399064302,65.38398900805103,45.56299176150282,-19.749230441270036,0.238502910875529,109.9799818843565,-32.095958338169524,-151.12213041512035,72.85059327908532,0.8796296120767403,0.2436876787124114,0.5629457356227258,-0.7776072541981557
12,0.8731225111990156,0.49020193196825657,-0.02707336543009602,0.025689021944224632,0.7191870879679259,4.207503428897155,2.966992532861437,1.8807132259939647,3.1414461993292955,3.9787161118278838,1.8299513806494838,5.530228542942471,-1.315259032398831,-0.43137463871376763,1.7509011744545282,1.196123584875214,-0.5396281329385783,0.036819837901905544,-2.757048746073328,-0.01253578020571778,2.8668378611550533,-1.5211969381225334,-1.206977510424302,-8.58074281452485,-53.122557584428364,101.59852008745953,71.49918431913987,-31.16831929526833,-0.9535521657576195,157.93635950688875,-1.7129113010597197,-171.67518197125966,84.53050783746306,0.9808846057953275,0.2724372615974966,0.9690430569578183,-0.5843377042181966
13,0.9282682315671319,0.47620652763268206,-0.03781034204679522,0.0549810025759756,0.7395222007695509,4.198340835427115,2.9670441446513376,1.8729461500470403,3.1413265159336174,3.9866830829929496,1.8256892773367308,5.514385397771275,-1.3994930665302892,-1.073661322693864,2.9290989253432094,2.033442456581761,-0.916228336480559,0.0051610043115335475,-0.7766813072563238,-0.01196793450292236,0.7966701525310846,-0.42619590631415916,-1.5842608964687839,-8.423118325578004,-64.22649459794809,117.81578751383772,83.72905328999009,-37.65874576207892,-3.165776210662302,198.0300413873661,0.056782648422753726,-207.00976444173668,109.49639718261311,0.98132214774968,0.2702499815212296,1.3485617269880052,-0.6112957181698017
14,0.9832097725909995,0.46138500027999774,-0.05610026423838027,0.09733491237807104,0.7712681770376335,4.185117681749995,2.9635902343826124,1.8896655195382166,3.1411831998153916,3.9692154775598056,1.8351217941070288,5.493962076596651,-1.4821009326533754,-1.8289282941812597,4.2352429493599875,3.174486671671903,-1.3222691515614269,-0.34537895513528555,1.6718785133679694,-0.014331110919459527,-1.7466994924106334,0.9432187095073842,-2.0422607360575835,-8.260497890142037,-75.52405742050777,130.60983730696933,114.10043345347621,-40.60266235771574,-35.05277077495749,244.8474241183781,-0.23630938213259525,-254.32807518097647,136.93667535084955,0.9348507283800876,0.37262461037304484,1.7363984742710596,-0.6554107649048975
15,1.0378616878969287,0.445753014075254,-0.08371455228766139,0.15309939903740363,0.8254597020460828,4.169569362649219,2.9413913119568544,1.9378178373457005,3.1413318526931904,3.918753479602564,1.861482990172217,5.464997836623182,-1.563143218546631,-2.7613309360603195,5.5762510288563005,5.418960438562272,-1.5547768046777544,-2.2198135665150165,4.815061122253885,0.014864760933474105,-5.046020951402762,2.6360261787828665,-2.8963213440621924,-8.103941364221301,-93.2369596235904,134.09605523095877,224.4394219626299,-23.249941272254176,-187.436817881669,314.3071210133701,2.9194837110731564,-329.9204526462454,169.27474738303297,0.7228535314190746,0.9301561383128352,2.165609530587247,-0.700742986597265
16,1.0921273462297068,0.4292792509634651,-0.12240487185729862,0.2217784643967608,0.9120824890301318,4.154830876994457,2.8870583888651926,2.0273320456841804,3.141589462230894,3.822514360486715,1.9085790025522775,5.426373330400838,-1.6473178718843042,-3.8688947062962433,6.867662902704785,8.6619714113247,-1.4737962819330201,-5.433099567673126,8.951103289692767,0.0257600399220986,-9.623570511372074,4.709434168847492,-3.862313605034232,-8.417166731236179,-110.7524480339011,129.1366062094111,324.28959296649293,8.097765002852936,-321.31720125290764,413.58954448078686,1.0894892487729648,-457.73871752334105,207.33344376531286,0.4485323814154702,1.47946849439332,2.670813448177475,-0.733383912917213
17,1.1459086186688998,0.4118075172228243,-0.17392511108992256,0.3008351132930204,1.0384567971818928,4.14753286024214,2.7919054194311483,2.17643867266028,3.141491842936404,3.6533983824243337,1.9799476518393195,5.377933619798844,-1.7471104720737538,-5.151838439346626,7.905380268727,12.636975840551017,-0.7297754008055531,-9.514954372297801,14.910125881759537,-0.009761577998631595,-16.910988952430458,7.136607986253421,-4.843796666847688,-9.978900744172085,-128.2897544323223,103.76800059704425,397.4861320537826,74.39940947793251,-408.1707849093405,595.8808054467376,-3.5520339066267463,-728.715607835813,242.70864339405946,0.05083168636965241,2.006434950708474,3.382978758703746,-0.7180651186839094
18,1.1993712268772414,0.3926565023995069,-0.23183005654817854,0.3711639724438363,1.1949851625092827,4.162439972387241,2.658163615834025,2.433810652598549,3.13217600501304,3.31612695064112,2.0707200838066977,5.344371526672356,-1.9144247121233542,-5.788448265648467,7.030400591086873,15.64730503817333,1.4901844179154238,-13.369454110522568,25.728102826280683,-0.9312545835904443,-33.71522447535546,9.074035425334278,-3.3550232749913134,-16.725511352594072,-63.63848572499195,-87.4670472000509,300.92653891833305,221.9175315819692,-385.3137611666376,1081.4154022039647,-92.11673627894953,-1679.8297139982021,193.67427791900914,-1.2318843920297835,1.9632476107544248,5.374540443414629,-1.7462882737351941
19,1.2684847034148077,0.3853304370350811,-0.41803156870782154,0.6651645358593882,1.6256693823713004,4.152774055653922,2.3979146558329503,2.440396521715592,3.1415905975104135,3.3161259733239357,2.0678819743187917,4.438024601590413,-0.4704329741321674,-11.956667978764813,18.878832301402944,27.655780884144697,-0.6206832358675347,-16.711520601851106,0.42290231411529666,0.604544803857197,-6.275704716677444e-05,-0.18224520542656483,-58.199791887232585,92.72389668048156,-396.08354558674097,760.8303626871541,771.1073715566528,-135.5463948206718,-214.60609495754483,-1624.9378275758625,98.61919564841075,2164.9716473330864,-594.3790302056766,-5.552966592635278,-0.8840014308691874,10.66466837592733,-6.4864659142401155
20,1.3567122526571478,0.3743533580650573,-0.3970409260977291,0.6163167739264163,1.8925036424457997,4.3498019347971315,2.0998199223851395,1.7228583155090884,3.1415889334560334,4.1386588512951334,1.739027930408313,4.411380895223811,-0.5488543756408386,1.0495329472916515,-2.4423899974107224,13.341723386768825,9.851401623901271,-14.90474827184066,-35.87693823114265,-8.320278376791962e-05,41.12667590492578,-16.442714991879118,-1.3321863550888537,-3.9210731269639423,650.3105523995845,-1066.0619445912178,-715.7034318568163,523.6046504777802,90.3386868055738,-1814.9934397608156,-30.231423859308638,2056.3385334206287,-813.0241220493663,-6.268345156598785,-0.6379921040017166,5.837345850871932,-15.622509782763734
21,1.445344637664318,0.36968582757980395,-0.18122958153826707,0.3345478264149511,1.9313287627139213,4.6023731183216885,1.8797728052579583,1.095188651745288,2.7229273401717626,4.453741062800366,1.6766674773406776,4.431621253356367,-0.23337662974390502,10.790572105080505,-14.0884537432525,1.9412568908126022,12.628564884068565,-11.002360829190438,-31.38349737285844,-20.93308912552132,15.754117695785265,-3.1180240626618447,1.0120183640384244,15.773894424309002,487.0521780265921,-582.3034504807728,-570.0235824362577,138.85822576930775,195.1194603223267,224.67214446120622,-1046.6507692006007,-1268.6284838499203,666.2348475847407,-3.71850236460097,0.1058044960391057,17.50360528904489,-26.207131412351135
22,1.536169176371494,0.38148166232093284,-0.00810365133309388,0.236046374412771,1.9854416402060127,4.712388287076818,1.7684956965624723,0.6898066544159087,2.1868138185608115,4.469983504140859,1.8765813685039379,4.541228140385792,0.5897918935592964,8.656298807230627,-4.925073906990498,2.7056445925545773,5.500759897397779,-5.563856911158566,-20.26910524493009,-26.805683193507075,0.8121222825234417,9.995697210547924,5.4803458056956025,41.15843708666109,-106.71369320925693,458.1691133894959,38.21939522871718,-356.3903439026673,271.9252680576885,555.719753858136,-293.6297813147333,-747.0999689080599,655.6862376485798,-0.40762958291626955,1.9919584776059804,35.572827692945815,-35.41839655827076
23,1.6409833732098604,0.42426427660793103,0.1965397036078608,0.24442769166967193,1.9958361481379219,4.712326031568545,1.7645205770966248,0.5399296677651602,1.1750985173687813,4.039279881044801,2.81874540319814,5.240710327223589,2.139130912439755,10.232168694576806,0.41906590165178736,0.519725444723573,-0.003112775701884612,-0.19875599169776745,-7.493850026490096,-50.58576974399334,-21.535183149024466,47.10820609706927,34.97411258059606,77.46695811769229,78.79350166382015,267.2070151762739,-109.29596751267997,-275.1936591387296,268.2550708142526,638.7628200733253,-1189.0044376296394,-1117.3653750487326,1855.6256161624856,-0.00431201680882497,10.189303802613123,28.906496958536053,-37.99995804378808
