x_body,0.0
y_body,0.4337723146838553
theta_body,0.0
theta_ullA,0.3998933100591082
theta_urlA,1.1219967497181746
theta_lllA,4.113952917575581
theta_lrlA,2.769943988672389
theta_ullB,2.2781780710653248
theta_urlB,3.1415920269111526
theta_lllB,3.530451412649504
theta_lrlB,2.021100949018582
dx_body,5.189969032192086
dy_body,0.0
dtheta_body,1.2793179307955493
dtheta_ullA,-17.577621919720446
dtheta_urlA,4.9949757446920104
dtheta_lllA,27.12190858909275
dtheta_lrlA,-8.353436871404131
dtheta_ullB,2.6405691774285156
dtheta_urlB,-13.008664409505847
dtheta_lllB,-6.843490039978742
dtheta_lrlB,18.045630217610064
ddx_body,-1.0157599380928712
ddy_body,-11.01925357982376
ddtheta_body,4.246394009257334
ddtheta_ullA,153.4686178040719
ddtheta_urlA,-13.77736155504087
ddtheta_lllA,-379.74741079643815
ddtheta_lrlA,25.991730329256825
ddtheta_ullB,14.7198250845386
ddtheta_urlB,-60.83334161401731
ddtheta_lllB,-28.887734313313025
ddtheta_lrlB,170.62010513651637
