x_body,0.0
y_body,0.4514302756909578
theta_body,0.0
theta_ullA,0.11338010856824957
theta_urlA,1.1219880013294687
theta_lllA,4.303513654541764
theta_lrlA,2.5398488368960077
theta_ullB,2.1238589272404376
theta_urlB,2.7899057027003926
theta_lllB,3.420669791741576
theta_lrlB,2.1732709140244095
dx_body,9.250244944804695
dy_body,0.0
dtheta_body,2.9929258832357983
dtheta_ullA,-23.829955597987656
dtheta_urlA,-20.365935554247645
dtheta_lllA,13.794054885373278
dtheta_lrlA,5.295868808496974
dtheta_ullB,12.58595836497584
dtheta_urlB,3.9992850943902036
dtheta_lllB,-6.3247915312307885
dtheta_lrlB,5.322265288219765
ddx_body,-1.771464024364573
ddy_body,-15.860862442088116
ddtheta_body,-1.1569514996381591
ddtheta_ullA,92.98416604780829
ddtheta_urlA,-203.10562886570966
ddtheta_lllA,-410.95463131086433
ddtheta_lrlA,434.2772970300965
ddtheta_ullB,124.05330059396991
ddtheta_urlB,-85.29510186069496
ddtheta_lllB,-235.41329984949587
ddtheta_lrlB,166.46706755392896
